usuario,followers,friends,tweet,retweets
BlancaGamezG,2388,2549,1,0
jomasarod,175,248,1,1
Red_Creactiva,3822,2611,1,2
vidalgarcia69,178,115,1,0
biomauro_rtg,688,405,1,0
MonicaVuarant,258,862,1,0
ANGEL_ESCARLATA,1017,1073,1,0
PageUruguay,292,164,2,2
mujomur,2788,1086,1,1
jimenezroy,1615,4182,0,2
kikamusicsecund,105,111,1,0
ruartemartin,894,324,1,0
STeresaLeon,457,256,0,1
BIDInvest,13728,1420,0,1
alunei16,27,75,1,0
RocioBarcenaM,6780,911,4,0
Adolfo_Borrero,918,762,1,0
matejcre,241,44,4,0
danisanchez1972,28,36,3,0
qennin53,1559,497,1,0
Felipeuds_esp,26,23,2,0
gigiolettoo,78,268,1,0
miadec,66,553,2,0
SarduyCruz,3,83,1,0
Gis_Padron,317,711,1,0
rodriguezluz_,7632,1386,1,0
Alejand19362030,97,286,1,0
EcoAvant,21148,3132,0,1
Evarelis1,89,68,1,0
UNICEFRD,10417,383,1,0
JesHanibal,1858,2404,1,0
OxfamIntermon,84376,2301,2,0
perufe10,25,50,3,0
avpgomez,1449,3098,1,0
ConstrumatBCN,13047,3759,0,1
MonMazariegos,1799,680,1,0
isabelkantica,43,71,1,0
JuanraLucas,260861,1408,1,0
jbgoikoetxea,1316,1773,2,1
MaiteTocino,58,63,6,0
DMDesempleado,58,152,1,0
monssonica,1564,1653,1,0
SHuilcapi,16,170,1,0
Yola_rios10,10,41,1,0
cuellarSV,1258,761,2,0
lamariadelocean,1373,2930,1,0
MisionGinebra,1875,601,6,4
himatia72,29,23,1,0
liche6,188,55,1,0
ProyectoCuenca,171,357,3,0
dmauromorelli,7729,428,1,0
ginesamdelvas,232,168,1,0
DonciriGonzlez,1820,1830,2,0
SergioMora_es,91,1150,1,0
econolatin,110,58,1,0
SEAE_Agroecolog,6516,1420,0,1
BravoPuldain,280,192,6,9
constanzavieira,16718,1620,1,0
ProyectosAmbing,513,2573,5,2
Lizanbeca,80,411,1,0
HoraAmerica,3311,1610,1,0
josenorman,1236,886,1,0
cruzrojalcorcon,4978,4925,0,1
ismasava,732,614,2,0
Pascal_Sim,1631,1256,6,0
TriguerosDura,258,433,1,0
Virgini79708699,2,3,1,0
ALIADASenCADENA,11026,7657,3,0
Rafa_Maestro,1919,1858,1,0
FCormidom,29,12,0,1
Amitesarove,1094,2316,1,0
daliaperezc,4070,1375,0,1
AsambleaCuba,24369,632,4,1
msolismarti,133,156,2,2
dtejoalonso,1272,1513,0,1
txescu,2675,3071,1,0
hmoncayoa,505,957,1,0
martarroldan,172,369,1,0
charotrigo,97,201,1,0
AyalaEvadil,2999,4742,1,0
JanesonVidal,208,458,1,0
licdgs,115,501,2,0
InocenciaJero,3,22,1,0
evitainevitable,147,609,1,0
BureauVeritasEs,5066,823,1,0
aneitapaola,261,789,2,0
juan_marciaga,385,645,2,0
talentoaljarafe,140,301,1,0
LetsDoItSV,821,221,0,1
GeotermiaA,53,289,0,15
VoluntariosUAH,4414,540,1,0
Salomator,538,2005,1,0
oriolllop,3914,2166,3,0
anpapri,422,1327,1,0
AntonioMaceo25,1086,1320,1,0
FelipePC3,709,593,1,0
solomonika_,48,206,2,0
FranklinJavierB,69,256,1,0
Auroramex1,84,732,1,0
DianaColomina,618,376,1,0
LadyAngelicaFR,554,664,1,0
La_BeReNiCe,56,453,1,0
clusteragroalim,62,422,0,1
VAscuy,40,65,1,0
Elenitazv86,574,1996,1,0
cronicas_diary,2909,4952,1,0
centro8marzo,696,808,0,1
trampolinsolid,390,585,1,0
ULL,46852,322,2,0
famene1,149,490,1,0
MediUniandes,1640,151,5,0
comosoc,7152,2112,1,0
dsocial_gob,125215,1289,1,0
TonyoNieto,89,233,1,0
UCAM_Enfermeria,948,256,1,0
MishCR,46313,1804,1,0
jcruzpal,802,1189,1,0
Dilmarti,94,160,1,0
Biblio2IFTS13,422,540,1,0
cpenaili,164,657,1,0
expo92_sevilla,1350,2860,1,0
pelopanton,2251,1700,1,1
soychorrerano,6936,455,1,0
Oscar_Costas_R,13,52,1,0
mjlinares_SEO,1095,778,1,0
SoleYtuarte,948,2551,1,0
BaroOneida,363,1368,1,0
ileanarmorales2,1369,641,1,0
micalara_,626,500,2,0
ETSIIUNED,1038,190,1,0
CatedraRSC_UAH,1003,537,2,3
camberin,3996,4762,2,0
fundacionICAI,416,249,0,2
WomenBcn,692,407,1,1
Garbochic,2437,1113,1,0
JMLechuga,4321,2182,2,0
EmbajadaESPenRD,1915,585,3,0
SanjoseLeire,25,32,1,0
Tescucho_,21,149,1,0
Kartoledo,179,840,0,1
EcuadorCircular,1989,2876,1,0
CCEDSCorrientes,477,801,0,1
muller_talia,226,201,1,0
HarispeEstela,174,182,1,0
Deadpool_Sv,910,449,2,0
RubenCopto,429,158,1,0
KatherineLeonM,82,276,1,0
Analimpiaestrel,7,34,1,0
cadecaoficial,77,75,1,0
LariosEsPa,14,42,1,0
ComisionOds,241,650,13,2
Gustavobequer,202,415,1,0
Encuentros2030,536,231,2,0
urbaMonde,771,771,1,0
aaroncorredor,729,3477,1,0
pao_renderos,3219,1312,1,0
diegoavalenciab,65,163,1,0
UmuODSesiones,385,235,2,0
perezlainez,110,337,1,0
OficinaVerdeUZ,1321,1077,0,4
FundacionDerDis,1489,1021,2,0
duniararo,186,230,1,0
GladysBejerano,2408,520,1,0
rubendmarquez,303,384,6,11
FVarazdin,159,798,0,2
Alianza2030RTVE,597,351,1,0
ieiuchile,3861,4236,1,2
La_UPM,39510,215,0,1
Hectoryaguez,208,588,1,0
onuvenezuela,30222,550,1,0
info_elx,250,436,1,0
UcrosAndres,2966,3077,1,0
MYWorldMexico,4585,2980,7,1
guridi_julia,48,129,1,0
3500M,10390,567,1,0
LlanesBarreda,455,852,1,0
algainza,64,49,1,0
mic_albarello,905,656,2,0
UNICEFGalicia,1379,1114,0,3
Nuriada,76,264,1,0
asfagalem,823,1045,1,0
camefo,281,1149,1,0
ArmandoSosaGar4,1,7,2,0
FeyAlegriaPeru,3658,472,0,1
PorSiempreAMLO,230,535,1,0
AnaRubioBorque,1094,1703,1,0
AgroDer,1575,489,0,1
mcampobernal,392,467,0,2
evaantonfer,858,765,2,0
Zoraida61756199,387,590,1,0
leylarios,208,373,1,0
antonpher,56,266,1,0
montsebenitobcn,627,648,1,0
Empresarioszgz,5845,2981,0,1
LucasCarAmp,245,261,1,0
AlonzoPty,654,915,0,1
kikosegovia,719,834,1,0
GroupamaAM_ES,139,97,1,0
ONUGuatemala,25689,546,1,3
AranchaMtnez_,289,291,1,0
CigbC,28,90,1,0
fely1525,5,23,1,0
InocenteGmez,426,941,1,0
GemmaBMar,317,1013,1,0
UGT_INT,1932,1012,11,0
TrenesArgInf,6008,590,0,1
Gajardonury,798,1177,2,0
IdoiaPzMendiola,60,100,1,0
UNISDR_Americas,4293,569,1,0
samuelazout,45839,1126,1,0
goyodorado,105,1615,1,0
decidamospy,6637,2035,0,5
FCC_Group,22838,620,1,0
Belquisqueen,95,658,1,0
PARLASUR,45334,993,0,2
AlemanyCecilia,824,3398,0,1
IserranoSanchez,371,287,1,0
political_urban,89,94,1,0
ijnetEs,15937,330,0,2
JLuisNavarro,356,1018,1,0
marcosgonzalezm,13959,1910,2,4
espressointenso,54,358,1,0
adimzamendoza,392,358,1,0
Kuchamovilla,57,311,1,0
namilolo,1134,2527,0,1
Alberto98678422,2100,2997,1,0
DePacotilla,13705,6648,6,0
HectorIgarzaC,1704,944,1,0
SocCivilDebate,1570,1446,1,0
sic4change,486,1218,1,1
Educar2050,9550,1029,1,0
VlezCarmen,40,96,3,0
HugoDupuy4,38,143,2,0
CataQuiB,121,318,0,1
zurybel7,101,135,1,0
funurbiano,4279,4167,1,0
jlfcelis,273,333,5,0
EsterLzaro1,866,548,1,0
ToledoCsar1,87,150,1,0
karlapalma75,71,469,2,0
_de_luna,346,433,1,0
Francis27021028,137,258,1,0
74Lopadi,32,30,1,0
rleoncaraveo,2102,3108,1,0
PabloSilicato,179,317,1,0
Hernandez79X,516,569,1,0
empretecarg,2576,530,0,1
peruenlanoticia,55764,13181,1,0
sergicasoliva,302,718,1,0
Fundacion_BAN,1989,4395,1,0
MachucaViviana,185,539,1,0
LoreRecabarrenS,5218,1445,1,0
MGomezOliver,3457,536,2,0
ComisionDDHHRD,2681,1053,2,0
AngelCelorrio,503,439,0,1
milepinzon41,168,1162,1,0
JARVillalvazo60,249,466,1,0
palomapu,451,717,1,0
JSordo,1533,1689,4,0
Carmen_GAIA,1061,1053,1,0
Sonidlosbosques,700,1497,0,1
tatianaretamozq,73,213,1,0
JuliRendonPress,6144,1701,0,1
aldarecas,1921,1064,2,0
jmospina,2639,2608,1,0
ConsEspCDMX,4399,207,0,2
HildaAriasP,2811,1725,1,0
VOCES_CSocial,57,841,1,7
tribunamazonica,422,928,1,0
EmbacubaCanada,3925,642,2,0
OnusidaLatina,12568,1725,2,0
teach_Chorrillo,23,185,2,0
sebaspacu79,519,1623,1,0
mildsena,213,276,1,0
LisMedina8,384,480,1,0
EscuSostenible,106,1011,12,0
iker41189,626,1994,1,0
nazatek,60,73,4,0
MApuertaspartal,104,216,1,0
SEFIANIMohamed1,512,413,1,0
RdeRuido,2986,2947,1,0
migueldealba,564,1109,2,0
AnaV_Serrano,944,1290,1,1
970Exe,24,20,1,0
OlimacGamba,347,416,2,0
musicamairena,369,83,1,0
legozard,110,1127,1,0
Juana_EM,90,387,1,0
PaolaCastilla1,233,812,1,0
SocialOpenLAB,190,295,2,0
parlasur_fpvpj,272,535,1,0
EllyanneCGithae,2603,2584,1,0
AldoRodSan,46,257,1,0
inesgarjim,564,238,1,0
BeamonteM,368,642,1,0
15928768A,231,488,1,0
elena_cartea,28,111,1,0
gabrieljsilvac,434,405,1,0
sonplayas,166,197,2,0
MerlinDeCalles,2734,2705,1,0
Riba_licita,220,130,1,1
AndreaniOk,3948,4060,0,1
Doxarquia,569,1815,5,0
Tutu71946309,65,306,1,0
rafaelstella10,120,844,1,0
BelenFCasero,1066,719,0,1
MiguelAlbanV,280,109,3,0
gerarca11,21,18,1,0
ComercioBUVa,416,318,1,0
volunteergroups,184,88,1,0
EQAGrupo,713,541,0,3
m_asantiago,2780,799,0,4
CamposBaca,326,790,2,0
PacoDeLa_Rosa,523,307,1,0
DiegoAroca6,65,89,10,0
LourdesBarichev,648,656,1,0
Juanjo_mlozano,981,1059,3,2
federacionISF,5172,1981,2,0
pozo_lau,1516,3798,2,0
isidroaguillo,5498,4964,1,0
RevistaRETEMA,11503,10795,1,2
neithanfombell1,97,354,1,0
HabanaGonzalez,1332,1450,1,0
DavidMeAnQubo,25,111,2,0
CarlosMarch,3699,3678,1,0
GonzaloJaureche,132,138,2,0
FondoChile,1890,50,3,0
aperezabaleta,209,174,4,0
fes_tse,490,331,0,2
SocialabUy,3555,875,0,6
RadioValleseco,813,103,1,0
cientifica_sur,5063,1173,0,1
EnxQuim_USC,1559,538,0,1
nuriagilgado,477,682,1,0
felicitamina,17,56,1,0
mlmagos,42,486,1,0
JP_SuarezChacon,1085,835,1,0
AjinEspanol,144,336,1,0
hildyta,3824,4007,1,0
cobras_santiago,913,1721,1,0
FFuentelsaz,920,589,1,0
ArredondoSergio,1580,242,1,0
STATUSPANGEA,905,1842,1,0
LicLinaReyes,1033,403,1,0
helenaancos,5857,1700,10,1
joseca_2009,75,147,1,0
AcuerdoJusto,1829,283,0,2
UgtSeat,1028,280,1,0
JohnEmprende,46,319,0,2
SilviaCFerreyra,11,116,1,0
Escudo82411528,7,35,1,0
jjaviercarrion,32,899,1,0
arq_tecto,899,1183,1,0
Demojusticia,183,321,2,0
MartaFdezPrat,53,92,1,0
FernandezADiego,822,295,1,0
AndyStalman,30463,753,1,0
DialogosCanal11,74606,55316,1,0
Hum_less,125,112,1,0
TairaPena,1468,1514,1,1
MElisaBernal54,35,192,2,0
_xavy_,1350,1267,1,0
EnemigoDeUS,1325,3785,2,0
DaniBaeza90,9,25,1,0
_CEPAZ,8518,1492,4,35
irosagallego,779,397,1,0
ClaudiaSalcidoM,316,644,1,0
blancastopp,954,523,1,1
LgaAlix,225,115,1,0
guamo_2k,113,124,1,0
pedrochanav,40,112,1,0
BrunelCarlos,514,690,1,0
FLIRAI,748,737,2,0
redverdecol,3327,1132,1,0
planetavitalorg,3178,824,1,0
naxhelli,345,1389,1,0
dasisa,174,931,1,0
AlejandroNietoE,17966,9120,2,0
LAURABARRANCO,6084,1030,1,0
karolanavarrov,7,89,2,0
nerakron,7,58,1,0
FCONocturnasPy,1342,550,2,0
thelma_mejia,8994,752,1,0
javisaro1,141,342,2,0
mjguardiola1974,820,760,1,0
enniorlando,436,805,1,0
CarolaRavelo2,609,509,1,0
uij_jmo,498,230,1,0
fiscal_es,6830,126,0,2
diUCM,1100,493,1,0
CRE_Villalba,933,437,1,17
JUANICHICARTAMA,910,947,1,0
luisfernandez11,141,316,1,0
EscamillaRene,1561,496,1,0
albanolopez2,164,108,1,0
AliciaBesada,1910,439,1,0
yolandaelle,1565,1200,1,0
EdnaMarinM,312,827,1,0
berioskat,201,619,1,3
marcoaurelioIII,68,207,1,0
COCantabria,3811,1994,0,1
UGTSantako,84,140,1,0
AburtoCCM,118,202,6,0
ecivisasoc,310,827,1,0
DiMoVill,807,1226,0,1
Sosa_Zulma1,56,41,1,0
anamalvarez04,977,1162,0,2
kuro_arashi,4239,4999,2,0
UECoE3,750,187,1,6
paistransversal,19058,2443,1,0
larymaister,21,75,1,0
joseman52,2288,2164,1,0
Eddo_Mdez,662,760,1,0
Joanrasan,5309,4733,1,0
Laizaarce2,3,19,1,0
CEPREDENAC,2732,457,1,0
COVRI_org,3708,639,1,3
GobernanzaAguas,52,342,2,0
porCausaorg,9324,2476,1,0
CarlosHainsfurt,336,658,1,0
BoschLucila,5,57,1,0
infoCEPEI,3072,1023,10,46
JaimeArturo,189,45,3,0
CruzRojaCorrHen,755,574,0,1
IsabelDiazEmp,272,639,2,0
ParaguayTVHD,100801,985,0,2
freefbuistonpe1,10,50,1,0
SDGoals,32726,708,1,0
serveisccoopv,692,200,1,0
JavierArgolo,401,1362,1,0
GEM_es,2755,1052,1,1
AdrySernaM,581,346,2,0
albanodealonso,120,376,0,2
ConfecoopCol,4381,640,1,0
caferva,236,545,1,0
JMMate,2874,540,1,0
joaosimoes85,93,363,1,0
echile_colombia,1009,283,1,0
CESA_edu,15791,1477,0,1
chernandez991,38,487,1,0
casaresjesus,1022,1523,1,0
_MiguelMelchor,501,421,1,0
Arevillac,187,457,1,0
Pablo_Bustaman,1424,1477,2,0
FESnewsbrief,2507,5000,1,0
joannaskorupska,236,474,1,0
Lee82238442,2,42,1,0
IngenieriaODP,641,1496,1,0
mmicaelata,45,120,1,0
InfoMostoles,973,775,1,0
libethz_20,97,129,1,0
yayacouret,70,449,1,0
Michell_Andrad,248,743,0,2
OBeroizS,393,1104,1,0
pcuriel_,380,225,1,0
embcubaportugal,3375,1903,2,0
Nacho60067107,348,251,1,0
leo_flowers100,258,477,1,0
IbercajaSocial,3392,1090,1,1
YoDigoNOFuenla,122,1004,1,0
anaherreroher,738,402,7,0
FuerzaLeona,24,121,1,0
GobernaColombia,93,754,1,0
OVIGILSANITARIO,76,25,1,0
cdiazmaza,217,274,1,0
RedReconoce,1275,1972,0,1
Productia2,32,175,1,0
UNCaboVerde,452,165,2,0
pepa_bayo,795,338,1,0
931_fm,65,462,1,0
QuiriciAmalia,985,170,2,0
CartasJl,17,39,1,0
IntegridadMx,60502,2973,0,4
JoanDBaena,2056,3954,2,0
SalvaMoncayo,730,385,1,0
CONGDRMurcia,2024,994,1,0
TNC_Guatemala,168,507,1,0
elaforde,2034,2220,0,1
EspacioAnepma,397,512,2,1
fesmcugtaragon,3268,4134,0,1
LevinBracho,2042,847,1,0
FacuDiFi,2465,1886,1,0
TiscarOrtega,161,533,6,0
Paraguaynosune,1624,217,1,0
GomezYdalia,71,231,1,0
jorgechancob,1850,3387,1,0
ComcoCompany,458,1076,1,0
Elena_Millas123,25,194,1,0
vaguis,2121,1223,1,0
AHPerenzuela,328,1504,2,0
FatimaHinjos,355,294,1,0
PaulaEngels1,14,5,3,0
IGADI_info,1333,1146,1,1
cnancypc,37,83,1,0
bifzag,2372,2739,7,0
Jbenitocazorla,146,294,1,0
AlfonsoNietoLp,246,142,0,1
CarlosMataix1,1346,758,2,0
renepereznic,347,514,1,0
JimenaSanchezAr,87,347,0,1
creasimpacto,5854,3786,1,0
Pilarfgil,302,214,1,0
MAS_Business,880,1698,3,2
50_valera,30,137,1,0
diegomelga8,149,165,1,0
AsesorSub,321,912,1,0
BrunoEsquivelZ,680,982,1,0
MMancisidor1970,1138,1188,1,0
Acarboner1,126,211,1,0
RUTHGONZALEZSAL,298,775,1,0
oaxpartidoverde,3899,2054,1,0
AnnieAlessandra,236,542,1,0
jctoscano11,400,399,1,0
CARMENALEMANLAI,312,304,2,0
SofiaGerez12,104,318,4,0
celiarosalonso,82,360,1,0
MaruUrbano,707,1141,1,1
soymiguelangelp,1511,655,1,0
Ivanrose00,1584,1483,1,0
eusumogal,4031,1666,0,2
terlinda,105,324,1,0
CSIC,929093,1522,4,10
igando77,262,86,1,0
ChileenEcuador,2160,3523,1,0
karolinne_ochoa,39,549,1,0
InmaculadaSalc2,113,236,2,0
PATRIAAMERICA1,858,932,1,0
UAM_Solidaria,801,221,2,0
Siemens_ARG,1619,512,0,1
leandrodecen,280,209,1,0
danielvalerog,50954,52864,0,1
disfrutalacienc,11487,4497,1,0
IbabeSara,1015,270,1,0
dkv_scientific,57,170,1,0
jguerrero_gar,728,704,1,0
mangosilencioso,21,152,11,0
GrasClau,44,68,1,0
jairoro43975808,134,431,4,0
Yarci_SEO,350,806,1,0
be_wego,92,187,1,0
JovenesUxLaE,1380,119,1,0
PPVasco,6811,258,1,0
Luis_Alberto_Ru,394,753,1,0
retokommerling,2688,2222,1,0
Samiasociacion,251,356,0,7
MUMG1,3247,2417,1,0
EnocWinchester,54,1480,1,0
ConsejoInfUMA,1781,732,1,0
Lau1410mx,14,80,1,0
Lib3rty___,159,118,1,0
GabrielaChang17,292,179,0,1
GlezLydia,274,1034,1,0
acvelascog,124,135,1,0
ElizaEspinola,517,1841,1,0
fran_morti,6,49,1,0
CATconPedro,603,733,1,0
SacraJaimez,352,324,2,0
souto_esther,465,1340,1,0
mackarthur36,355,834,0,4
junue55,36,31,1,0
sinfrenos_vlc,483,2514,1,0
anuarazar,6263,3769,1,0
danivaldivia15,1880,1733,1,0
radiooasislp,94,200,0,1
MichMacari,642,320,1,0
JRHJ_97,202,2401,2,0
kingsmanway,13800,6333,2,0
cora_castillejo,24,63,1,0
lanoria_mlg,4764,2792,0,1
vsolersoler,835,1238,1,0
IsabelaDaneluci,40,223,0,1
hosteleriaugt,820,842,1,0
danieldorado05,604,1804,1,0
EEAD_CSIC,801,161,2,0
anamsanzgarcia,236,226,1,0
Its_JacksonKE,532,623,1,0
_CITY_FOLLOWERS,1924,1672,2,0
la_elvi_,36,110,1,0
CarolinaUrrego,3873,3973,1,0
CanabesPam,223,311,1,0
ingsusigaton,1054,1355,1,0
AnaTMuro,683,530,6,5
abrilalvaro,3877,2835,1,0
economia_social,2361,758,2,0
MadeleineFogde,2881,2176,1,0
marielamtnez,289,1361,1,0
PatriciaRdguez,141,960,1,0
santimalvicino,280,1443,8,5
cantabriacoope1,118,303,1,0
sonia_chirinos,64,86,0,1
christeiaene,1418,2271,1,0
UGTAnd_OAS,2699,4600,9,0
DavidGauPro,2118,2195,1,0
LifeLugoBio,256,151,0,1
JosepBorrellF,80027,147,1,0
danielorlandoa,58,164,1,0
AyllonLoli,66,160,1,0
AEMET_Esp,188822,618,0,1
gleccy,591,845,1,0
Inmagarpar,241,154,1,0
ColegioRabat,237,85,1,0
canalhabana_cu,1943,1124,3,0
autismorancagua,102,123,0,1
CIO_COMPANY,2461,1548,1,0
irnp3,64,178,2,0
Yo57605094,159,517,1,0
VillarMireia,110,88,3,0
patcorrons,135,113,3,0
RipollesCarlos,1346,1419,1,0
blanca_mar2004,6703,6352,1,0
Romellik,118,384,1,0
EducatingCities,1310,507,3,0
Rocio_Rodrz,345,724,2,0
seb_gonzalez,769,2978,2,0
Marta_Alfaro_V,562,330,1,0
lcvillegas09,219,347,1,0
Mau_UrrutiaSv,115,342,1,0
57juncal1,12,45,1,0
fgandol,2901,1051,1,0
ViolanteTomas,3577,307,1,0
aaalex_3C,536,441,1,0
ISGLOBALorg,9685,1189,0,3
CDanielCasares,2087,3862,2,0
Rgildeprado,810,1039,0,2
a_caeo,406,1325,1,0
Raqueland2,67,401,1,0
kemaruu,348,1300,1,0
chuchy_efra,36,249,1,0
gemelasbio,1626,1581,1,0
sociales_CFIEVA,365,510,2,0
Maite_Morao,1746,1798,1,0
MexGlobal,927,1466,1,0
maristasourense,1052,188,1,0
VenezuelaPosit3,756,3431,1,0
Mesa3sectorAst,80,112,1,0
saelizar,219,1270,1,0
joseirodrigue,74,811,1,0
johablancob,257,364,1,0
IngAbreuOrtiz,9525,5539,3,0
andinomom,318,101,0,1
mresiduosUMH,672,652,0,1
robeterres,46,293,1,0
Frankicubano,901,845,1,0
agendamurcia,1512,1365,1,0
RoureSarah,314,582,1,0
EnricCarrera1,138,374,1,0
NADIADANOVAILIE,1198,2514,2,0
xime_sanch,44,65,1,0
onetandem,335,230,1,1
R_Acquart,312,709,0,1
MariluzMALP,55,220,1,0
salunamuz,39,292,1,0
YorleniRoca_03,224,459,1,0
NancyGSS,152,352,1,0
antoroque03,75,515,3,0
felixwing,3822,2003,1,0
VerdelaTierra,1569,1679,0,1
boinablancaucr,2325,874,1,0
ceggla,348,857,1,0
MiquelCarr,3150,3241,3,2
ccoosevilla,2350,804,1,0
adiela_salazar,75,57,2,0
RedAgenda2030MX,85,227,7,1
LeticiaRoss,570,1324,0,1
jurijoga1402,106,814,2,0
MiriamLeiros,5705,5277,0,1
KCascante,916,623,1,0
CubaUNESCO,2095,739,2,0
lexaaa10,1243,1480,2,0
ana_comneno,680,1083,1,0
NiltonFreitas18,36,113,1,0
IngenieriaLS,46,516,1,0
SilviaFonsecaR,62,169,2,0
DavidAlvaradoMu,1305,5001,1,0
robermape,834,279,2,0
PabloCHLorenzo,1160,758,1,0
LilianaGarcia12,69,229,1,0
MontseCrdova1,92,211,1,0
aarranzcad,4562,4946,0,1
Manuel61699956,165,480,1,0
Aintzu1,2,7,1,0
oriaalmudi,60,118,1,0
DefensoriaCABA,23463,3862,1,0
CooperaIdeas,22,144,1,0
UgtFeSMCCs,160,315,2,0
CitopicMadrid,1503,470,1,0
rebeccasnl,26,162,1,0
noelgonzalezs,320,399,1,0
cuantomasangelm,17,91,1,0
ONUDDHH,3347,522,0,1
OGAnoceto,124,161,1,0
NayaraDiaz_94,12,85,1,0
MagnolerG,604,684,2,0
TAZEBAEZ,1532,651,1,0
TressisSV,5791,261,0,3
lab_zebra,73,276,1,0
Neleeta,3480,3446,1,0
bicivilizadosuy,1094,499,1,0
MovidosxChile,1782,1472,1,1
ClopezConstanza,811,485,1,0
JOSE_MIGUEL,57,281,1,0
LougianiCastill,129,1819,1,0
UNIKORNIO_AZUL,168,322,1,0
Alex09991297,54,406,1,0
musayo,1039,1023,0,1
gabrielgc_98,310,275,1,0
Sociolidarios,837,844,2,0
dmontelis,228,614,1,0
ariadnacuba32,1191,2209,1,0
politmisericord,291,489,1,0
AleGGiraldi,469,1116,2,0
caragongil,262,861,1,0
Frida_Espinosa,300,603,1,0
CBCbiodiverso,109,106,0,2
RebeFarpon,233,542,0,1
AbrahamSa2705,7,23,1,0
Platforma4Dev,4257,1091,17,0
SeremiMA6,6590,1147,1,0
EUROCLIMA_UE_AL,3193,4387,0,1
IkaslanBizkaia,2817,2834,1,0
RvstaSegSocial,5141,597,1,0
auf_org,14246,358,1,0
ArqOmarPuentes,264,519,0,2
ArgemeVG,109,242,1,0
bredruel,650,1059,2,1
deliCroc,2542,4957,0,3
xercode,702,994,1,1
aliciabarcena,22400,662,1,0
CrdobaSolidaria,1675,601,1,0
factam_is,837,2028,1,0
KevinRamrezDia2,26,78,1,0
ICOMOu,1267,425,1,0
ZorzalitaP,111,701,1,0
CPEREZANDUJAR,6665,1354,1,0
eealarioja,891,441,1,0
alecutuli,212,621,4,0
jamasid,721,470,0,1
Natik0310,61,396,1,0
jorgebellsola,132,211,1,0
MLGparticipa,3915,448,2,0
ybichara,191,141,1,0
diana_alforja,4236,5001,2,0
MonicaGalvezRay,349,281,1,0
AcleMarcos,229,530,1,0
angietrinidad,471,182,1,0
CruzRojaEsp,113623,479,0,2
macurieses,1723,2722,1,0
ManoAtala,426,596,1,0
ACBJ_OK,1995,450,2,1
AmerSolidariaUS,557,1430,0,1
cjimenezrd,452,713,1,0
antonigr,37962,10808,0,1
Moran_Fernandez,3750,2885,5,0
salokika,93,147,1,0
mvelazquezar,65,224,1,0
FCEET_UAH,227,288,1,0
P_Orliange,1676,697,1,1
sejufara,167,464,3,0
carypg555,882,881,1,0
discapacidadcom,14205,1560,1,1
nguyenngan20045,6,69,1,0
GIAUPM,3488,1618,1,0
Chechycolman,164,164,1,0
eascastro,64,134,1,0
SaskiaSassen,45974,738,1,0
honey2kster,498,260,1,0
CocoaCalderon,77104,1310,2,0
oelon65,76,193,1,0
RedAMLOmx,191938,110656,2,0
Santiag90062130,277,1170,2,0
Karlozx100pre,49,270,1,0
Nico27mont04,104,432,1,0
CGuevaraCasas,492,992,1,0
UCAM_Online,483,275,1,0
wilbuz,234,778,1,0
ConfDonBosco,2606,939,0,1
BMCadiz,2211,364,0,3
CentroOds,11173,134,1,39
MatiasL14340413,4,12,9,0
jcpintoes,997,3101,4,0
_Eco_Tips_,70,32,2,0
LauraTSEO,264,314,1,0
CancilleriaHN,11237,477,2,1
charlesdetowers,648,1376,1,0
MikeSwiftincome,49,9,1,0
varelamiguelou,790,1616,1,0
ClimambienteUGT,434,221,10,0
jplirab,985,800,3,0
AbigailUNWomen,263,1736,1,0
aguasdelorca,1070,1151,0,1
lenybs,750,259,1,0
reverdeconcausa,1643,652,1,5
FRodriguezJimen,721,675,1,0
elenagomezdiaz,1903,541,1,0
CatedraAQUAE,290,221,1,0
InforCreex,852,969,1,0
mauricioalvez,2479,4975,1,0
CTAGlobal,3031,571,1,0
svjimenezr,72,78,1,0
rommeldiaz1269,812,1637,2,0
lauredelacruz,5864,6400,1,0
UNDP_ART,2283,691,9,0
paldrett,492,1585,1,0
PFernandezAlen,204,556,1,0
ashokaAr,6185,911,1,0
RedJovenUNASUR,388,293,3,0
PilarVereda,198,721,2,0
BordePolitico,41856,12392,0,1
OscarJGuevara,253,324,1,0
La_network,11781,3069,7,0
SistemaBUruguay,1225,398,0,2
Teo_witter,157,52,1,0
OwanLay,361,398,2,0
MPlanetarias,1415,4679,2,0
Toni_Cano_,4277,1953,1,0
Hortensias77,52,133,1,0
FranciscoDazHe2,106,94,1,0
CARTIFCT,2361,799,1,0
avemujeres,1494,593,0,1
daricperval79,180,346,1,0
AmyAcosta27,194,1607,1,0
Edilsha_,308,250,1,0
belusozuniga,6748,3515,0,3
Alexan_Retureta,263,658,0,1
CSJindependienT,840,74,1,0
TUCARIBEJOVEN,35,451,1,0
paulrampuga11,192,662,1,0
CadizInnovacion,141,401,1,0
barco_mbcctg,91,281,1,0
SalazarDanielMa,291,551,1,0
Noctilucamaryc1,552,986,1,0
camilojcelis,289,406,1,0
iinnovadoras,879,417,1,0
manolocarmona,801,1373,1,0
MontseCano17,3,5,1,0
Wazo_Coop,1048,882,2,0
cavargasre,148,422,3,0
clic_koala,203,531,0,11
Cantabria_Rural,5000,1203,2,0
IberdrolaComm,277,44,2,0
